148,Shay v. Apple Inc.,Apple_Shay_C_SQL,Apple_Shay_C,ClassMembers,Select * From ClassMembers where DateReceived is not null,"DROP TABLE ClassMembers; select * INTO ClassMembers  FROM openquery([10.0.0.5],'SELECT * FROM [Apple_Shay_C].[dbo].[ClassMembers] WHERE DateReceived IS NOT NULL');","DROP TABLE OCPEmployees; select *, (ID + 1000000) AS ClaimNo, CAST(0 AS bit) AS [Delete] INTO OCPEmployees FROM ClassMembers;",NULL,"UPDATE dbo.OCPEmployees SET EmployeeName = LName + ', ' + FName, FullName = FName + ' ' + LName",Update OCPEmployees Set [Delete] = 'True' WHERE Email     Like '%cptgroup.com',"Update OCPEmployees Set [Delete] = 'True' From ( Select ClaimNo, ClaimFiledOnline From cleanclaims) b Where b.ClaimNo = OCPEmployees.ClaimNo And b.ClaimFiledOnline = 1",Delete From OCPEmployees Where [Delete] = 1,Select * From OCPEmployees Where [Delete] = 0,"INSERT INTO CleanClaims ( MailingListID , ClaimNo , CorrectedFName , CorrectedLName , PaymentMethod , ddToken , Attestation , isHuman , CardDate1 , CardDate2 , CardDate3 , CardDate4 , CardDate5 , CardPrice1 , CardPrice2 , CardPrice3 , CardPrice4 , CardPrice5 , CardNumber1 , CardNumber2 , CardNumber3 , CardNumber4 , CardNumber5 , EmployeeName , IPAddress , Address1 , Address2 , City , State , Zip , addressChange , HomePhone , Email , emailSent , ESign , ConfirmationNo , DateSignedOnline , DateReceived , EnteredBy, DateEntered, LateClaim, ClaimFiledOnline  ) Select  ID , ClaimNo , CorrectedFName , CorrectedLName , PaymentMethod , ddToken , Attestation , isHuman , CardDate1 , CardDate2 , CardDate3 , CardDate4 , CardDate5 , CardPrice1 , CardPrice2 , CardPrice3 , CardPrice4 , CardPrice5 , CardNumber1 , CardNumber2 , CardNumber3 , CardNumber4 , CardNumber5 , EmployeeName , IPAddress , Address1 , Address2 , City , State , Zip , addressChange , HomePhone , Email , emailSent , ESign , ConfirmationNo , DateSignedOnline , DateReceived ,'cGary' AS xEnteredby,GETDATE() AS Expr1,IIf([DateReceived] > '1/8/2024   23:59:59','True','False') AS xReceived,'True' as xClaimFiledOnline FROM OCPEmployees","INSERT INTO MailingList (ID, EmployeeName, FullName, FName, LName, Address1, Address2, City, State, Zip, Email, Homephone) 
SELECT ID, EmployeeName, FullName, FName, LName, Address1, Address2, City, State, Zip, Email, Homephone FROM OCPEmployees WHERE passcode IS NULL;","Update MailingList Set Address1 = b.Address1,Address2 = b.Address2,City = b.City,State = b.State,Zip = b.Zip From (Select ID,Address1,Address2,City,State,Zip From OCPEmployees Where addressChange = 'True') b Where b.ID = MailingList.ID",2,0,NULL,NULL,NULL,0,submission,0,UPDATE CleanClaims SET Attachment = '\\cptfs2\ClassAction2\Admin Cases\Apple_Shay_C\OCP\ID_' + cast(mailinglistid as varchar(20)) WHERE (Attachment IS NULL),NULL,NULL,NULL,NULL,NULL,0,0,"1/8/2024  ",https://www.shaygiftcardsettlement.com/,DateReceived,NULL
149,Botcher et al. v. Make School PBC,MakeSchoolPBC_Botcher_C_SQL,MakeSchoolPBC_Botcher_C,ClassMembers,Select * From ClassMembers where DateReceived is not null,"DROP TABLE ClassMembers; select * INTO ClassMembers  FROM openquery([10.0.0.5],'SELECT * FROM [MakeSchoolPBC_Botcher_C].[dbo].[ClassMembers] WHERE DateReceived IS NOT NULL');","DROP TABLE OCPEmployees; select *, (ID + 1000000) AS ClaimNo, CAST(0 AS bit) AS [Delete] INTO OCPEmployees FROM ClassMembers;",NULL,"UPDATE dbo.OCPEmployees SET EmployeeName = LName + ', ' + FName, FullName = FName + ' ' + LName","Update OCPEmployees Set [Delete] = 'True' WHERE Testing = 1 ","Update OCPEmployees Set [Delete] = 'True' From ( Select ClaimNo, ClaimFiledOnline From cleanclaims) b Where b.ClaimNo = OCPEmployees.ClaimNo And b.ClaimFiledOnline = 1",Delete From OCPEmployees Where [Delete] = 1,Select * From OCPEmployees Where [Delete] = 0,"INSERT INTO CleanClaims ( MailingListID , ClaimNo , DateReceived , EMPLOYEENAME , ADDRESS1 , ADDRESS2 , ZIP , City , State , Country , PassCode , Email , ConfirmationNo , 
DateSignedOnline , CertifyUnderPrejury , LaunchAccountNumber , ArgeementtoTerms , PaymentTermLength , addressChange , IsEligible , 
TransferorFName, TransferorMName , TransferorLName , 
DirectlyEligibleMilitary, DirectlyEligibleSpouse,
TypeofEligibility36Months,
TypeofEligibility36DutyMonths,
TypeofEligibilityPurple,
TypeofEligibility30Days,
TypeofEligibilityFry,
EnteredBy, DateEntered, LateClaim, ClaimFiledOnline  ) 
Select  ID , ClaimNo , DateReceived , EMPLOYEENAME , ADDRESS1 , ADDRESS2 , ZIP , City , State , Country , PassCode , Email , ConfirmationNo , 
DateSignedOnline , CertifyUnderPrejury , LaunchAccountNumber , ArgeementtoTerms , PaymentTermLength , addressChange , IsEligible , 
TransferorFName , TransferorMName , TransferorLName ,
IIF(DirectlyEligible = 1, 'true', 'false'), IIF(DirectlyEligible = 0, 'true', 'false'), 
IIF(TypeofEligibility = 1, 'true', 'false'),
IIF(TypeofEligibility = 2, 'true', 'false'),
IIF(TypeofEligibility = 3, 'true', 'false'),
IIF(TypeofEligibility = 4, 'true', 'false'),
IIF(TypeofEligibility = 5, 'true', 'false'),
'cGary' AS xEnteredby,GETDATE() AS Expr1,IIf([DateReceived] > '2/8/2024   23:59:59','True','False') AS xReceived,'True' as xClaimFiledOnline FROM OCPEmployees",,"Update MailingList Set Address1 = b.Address1,Address2 = b.Address2,City = b.City,State = b.State,Zip = b.Zip From (Select ID,Address1,Address2,City,State,Zip From OCPEmployees Where addressChange = 'True') b Where b.ID = MailingList.ID",0,0,NULL,NULL,NULL,0,0,0," Update CleanClaims set Attachment = 'S:\Admin Cases\MakeSchoolPBC_Botcher_C\OCP\' + + cast(mailinglistid as varchar(20)) where Attachment is null and ClaimFiledOnline = 1",NULL,NULL,NULL,NULL,NULL,0,0,"2/8/2024  ",https://www.makeschoolsettlement.com/,DateReceived,NULL
150,Curran v Carrabba’s Italian Grill,CarrabbasItalianGrillPostCert_SQL,CarrabbasItalianGrill_Curran_PC,ClassMembers,Select * From ClassMembers where DateReceived is not null,"DROP TABLE ClassMembers; select * INTO ClassMembers  FROM openquery([10.0.0.5],'SELECT * FROM [CarrabbasItalianGrill_Curran_PC].[dbo].[ClassMembers] WHERE DateReceived IS NOT NULL');","DROP TABLE OCPEmployees; select *, (ID + 1000000) AS ClaimNo, CAST(0 AS bit) AS [Delete] INTO OCPEmployees FROM ClassMembers;",NULL,"UPDATE dbo.OCPEmployees SET EmployeeName = LName + ', ' + FName, FullName = FName + ' ' + LName",Update OCPEmployees Set [Delete] = 'True' WHERE Testing = 1,"Update OCPEmployees Set [Delete] = 'True' From ( Select ClaimNo, ClaimFiledOnline From cleanclaims) b Where b.ClaimNo = OCPEmployees.ClaimNo And b.ClaimFiledOnline = 1",Delete From OCPEmployees Where [Delete] = 1,Select * From OCPEmployees Where [Delete] = 0,"INSERT INTO CleanClaims (
  MailingListID, ClaimNo, DateReceived, 
  EmployeeName, FullName, 
  Address1, Address2, City, State, Zip, 
  HomePhone, Email, Passcode, ESign, 
  DateSignedOnline, ConfirmationNo, 
  CellPhone, EmergencyContact, EmergencyContactPhoneNumber, 
  AttorneyCity, AttorneyState, EnteredBy, 
  DateEntered, LateClaim, ClaimFiledOnline, 
  AttorneyFullLegalName, AttorneyFirm, 
  AttorneyDesignation
) 
Select 
  ID, 
  ClaimNo, 
  DateReceived, 
  EmployeeName, 
  FullName, 
  Address1, 
  Address2, 
  City, 
  State, 
  Zip, 
  HomePhone, 
  Email, 
  Passcode, 
  ESign, 
  DateSignedOnline, 
  ConfirmationNo, 
  CellPhone, 
  EmergencyContact, 
  EmergencyContactPhoneNumber, 
  AttorneyCity, 
  AttorneyState, 
  'cGary' AS xEnteredby, 
  GETDATE() AS Expr1, 
  IIf(
    [DateReceived] > '01/16/2024 23:59:59', 
    'True', 'False'
  ) AS xReceived, 
  'True' as xClaimFiledOnline, 
  AttorneyName, 
  AttorneyLawFirm, 
  AttorneyCheckbox 
FROM 
  OCPEmployees
",,"Update MailingList Set Address1 = b.Address1,Address2 = b.Address2,City = b.City,State = b.State,Zip = b.Zip From (Select ID,Address1,Address2,City,State,Zip From OCPEmployees Where addressChange = 'True') b Where b.ID = MailingList.ID",0,1,NULL,\\10.0.0.5\www\Curran v Carrabba’s Italian Grill\Uploads,\\cptfs2\Post Certs\CarrabbasItalianGrill_Curran_PC\OCP,0,,0,NULL,NULL,NULL,NULL,NULL,NULL,0,0,01/16/2024,https://www.osrestaurantserviceslawsuit.com/,DateReceived,NULL
151,"Isbell v. Polaris, Inc.",Polaris_Isbell_C_SQL,Polaris_Isbell_C,ClassMembers,Select * From ClassMembers where DateReceived is not null,"DROP TABLE ClassMembers; select * INTO ClassMembers  FROM openquery([10.0.0.5],'SELECT * FROM [Polaris_Isbell_C].[dbo].[ClassMembers] WHERE DateReceived IS NOT NULL');","DROP TABLE OCPEmployees; select *, (ID + 1000000) AS ClaimNo, CAST(0 AS bit) AS [Delete] INTO OCPEmployees FROM ClassMembers;",NULL,"UPDATE dbo.OCPEmployees SET EmployeeName = LName + ', ' + FName, FullName = FName + ' ' + LName","Update OCPEmployees Set [Delete] = 'True' WHERE Testing = 1 ","Update OCPEmployees Set [Delete] = 'True' From ( Select ClaimNo, ClaimFiledOnline From cleanclaims) b Where b.ClaimNo = OCPEmployees.ClaimNo And b.ClaimFiledOnline = 1",Delete From OCPEmployees Where [Delete] = 1,Select * From OCPEmployees Where [Delete] = 0,"INSERT INTO CleanClaims ( MailingListID , ClaimNo , DateReceived , EmployeeName , addressChange , Address1 , Address2 , City , State , Country , Zip , HomePhone , Email , Passcode , ESign , DateSignedOnline , ConfirmationNo , EnteredBy, DateEntered, LateClaim, ClaimFiledOnline  ) Select  ID , ClaimNo , DateReceived , EmployeeName , addressChange , Address1 , Address2 , City , State , Country , Zip , HomePhone , Email , Passcode , ESign , DateSignedOnline , ConfirmationNo ,'cGary' AS xEnteredby,GETDATE() AS Expr1,IIf([DateReceived] > '01/16/2024 23:59:59','True','False') AS xReceived,'True' as xClaimFiledOnline FROM OCPEmployees",,"Update MailingList Set Address1 = b.Address1,Address2 = b.Address2,City = b.City,State = b.State,Zip = b.Zip From (Select ID,Address1,Address2,City,State,Zip From OCPEmployees Where addressChange = 'True') b Where b.ID = MailingList.ID",0,0,NULL,NULL,NULL,0,claim,0,NULL,NULL,NULL,NULL,NULL,NULL,0,0,01/16/2024,https://www.polarisflsasettlement.com/,DateReceived,NULL
152,"Bradford v. Chevron U.S.A., Inc.",ChevronPostCert_SQL,Chevron_Bradford_PC,ClassMembers,Select * From ClassMembers where DateReceived is not null,"DROP TABLE ClassMembers; select * INTO ClassMembers  FROM openquery([10.0.0.5],'SELECT * FROM [Chevron_Bradford_PC].[dbo].[ClassMembers] WHERE DateReceived IS NOT NULL');","DROP TABLE OCPEmployees; select *, (ID + 1000000) AS ClaimNo, CAST(0 AS bit) AS [Delete] INTO OCPEmployees FROM ClassMembers;",NULL,"UPDATE dbo.OCPEmployees SET EmployeeName = LName + ', ' + FName, FullName = FName + ' ' + LName",Update OCPEmployees Set [Delete] = 'True' WHERE Testing = 1,"Update OCPEmployees Set [Delete] = 'True' From ( Select ClaimNo, ClaimFiledOnline From cleanclaims) b Where b.ClaimNo = OCPEmployees.ClaimNo And b.ClaimFiledOnline = 1",Delete From OCPEmployees Where [Delete] = 1,Select * From OCPEmployees Where [Delete] = 0,"INSERT INTO CleanClaims (
  MailingListID, ClaimNo, DateReceived, 
  EmployeeName, FullName, Address1, Address2, City, State, Zip, 
  HomePhone, Email, Passcode, ESign, 
  DateSignedOnline, ConfirmationNo, 
  EnteredBy, DateEntered, LateClaim, 
  ClaimFiledOnline,
  Last4SSN
) 
Select 
  ID, 
  ClaimNo, 
  DateReceived, 
  EmployeeName, 
  FullName, 
    Address1, 
  Address2, 
  City, 
  State, 
  Zip, 
  HomePhone, 
  Email, 
  Passcode, 
  ESign, 
  DateSignedOnline, 
  ConfirmationNo, 
  'cGary' AS xEnteredby, 
  GETDATE() AS Expr1, 
  IIf(
    [DateReceived] > '01/20/2024 23:59:59', 
    'True', 'False'
  ) AS xReceived, 
  'True' as xClaimFiledOnline,
  Last4SSN
FROM 
  OCPEmployees
",,"Update MailingList Set Address1 = b.Address1,Address2 = b.Address2,City = b.City,State = b.State,Zip = b.Zip From (Select ID,Address1,Address2,City,State,Zip From OCPEmployees Where addressChange = 'True') b Where b.ID = MailingList.ID",0,1,NULL,NULL,NULL,0,claim,0,,NULL,NULL,NULL,NULL,NULL,0,0,01/20/2024,https://www.bradfordvchevron.com/,DateReceived,NULL
153,"Crabtree v. Vivint, Inc.",Vivint_Crabtree_O_SQL,Vivint_Crabtree_O,ClassMembers,Select * From ClassMembers where DateReceived is not null,"DROP TABLE ClassMembers; select * INTO ClassMembers  FROM openquery([10.0.0.5],'SELECT * FROM [Vivint_Crabtree_O].[dbo].[ClassMembers] WHERE DateReceived IS NOT NULL');","DROP TABLE OCPEmployees; select *, (ID + 1000000) AS ClaimNo, CAST(0 AS bit) AS [Delete] INTO OCPEmployees FROM ClassMembers;",NULL,"UPDATE dbo.OCPEmployees SET EmployeeName = LName + ', ' + FName, FullName = FName + ' ' + LName",Update OCPEmployees Set [Delete] = 'True' WHERE IPAddress = '209.80.5.75' Or Email Like '%cptgroup.com',"Update OCPEmployees Set [Delete] = 'True' From ( Select ClaimNo, ClaimFiledOnline From cleanclaims) b Where b.ClaimNo = OCPEmployees.ClaimNo And b.ClaimFiledOnline = 1",Delete From OCPEmployees Where [Delete] = 1,Select * From OCPEmployees Where [Delete] = 0,"INSERT INTO CleanClaims ( MailingListID , ClaimNo , DateReceived , EmployeeName , addressChange , Address1 , Address2 , City , State , Country , Zip , HomePhone , Email , ESign , DateSignedOnline , ConfirmationNo , ddToken , paymentMethod , PrintedSign , EnteredBy, DateEntered, LateClaim, ClaimFiledOnline  ) Select  ID , ClaimNo , DateReceived , EmployeeName , addressChange , Address1 , Address2 , City , State , Country , Zip , HomePhone , Email , ESign , DateSignedOnline , ConfirmationNo , ddToken , paymentMethod , PrintedSign ,'cGary' AS xEnteredby,GETDATE() AS Expr1,IIf([DateReceived] > '12/08/2023  23:59:59','True','False') AS xReceived,'True' as xClaimFiledOnline FROM OCPEmployees",,"Update MailingList Set Address1 = b.Address1,Address2 = b.Address2,City = b.City,State = b.State,Zip = b.Zip From (Select ID,Address1,Address2,City,State,Zip From OCPEmployees Where addressChange = 'True') b Where b.ID = MailingList.ID",0,0,NULL,NULL,NULL,0,Claim,0,NULL,NULL,NULL,NULL,NULL,NULL,0,0,"12/8/2023 ",https://www.VivintDigitalPayment.com/,DateReceived,NULL
154,"Zucchero v. Heirloom Roses, Inc.",HeirloomRoses_Zucchero_C_SQL,HeirloomRoses_Zucchero_C,ClassMembers,Select * From ClassMembers where DateReceived is not null,"DROP TABLE ClassMembers; select * INTO ClassMembers  FROM openquery([10.0.0.5],'SELECT * FROM [HeirloomRoses_Zucchero_C].[dbo].[ClassMembers] WHERE DateReceived IS NOT NULL');","DROP TABLE OCPEmployees; select *, (ID + 1000000) AS ClaimNo, CAST(0 AS bit) AS [Delete] INTO OCPEmployees FROM ClassMembers;",NULL,"UPDATE dbo.OCPEmployees SET EmployeeName = LName + ', ' + FName, FullName = FName + ' ' + LName",Update OCPEmployees Set [Delete] = 'True' WHERE Testing = 1,"Update OCPEmployees Set [Delete] = 'True' From ( Select ClaimNo, ClaimFiledOnline From cleanclaims) b Where b.ClaimNo = OCPEmployees.ClaimNo And b.ClaimFiledOnline = 1",Delete From OCPEmployees Where [Delete] = 1,Select * From OCPEmployees Where [Delete] = 0,"INSERT INTO CleanClaims (
  MailingListID, ClaimNo, DateReceived, 
  EmployeeName, addressChange, Address1, 
  Address2, City, State, Zip, HomePhone, 
  Email, ESign, DateSignedOnline, ConfirmationNo, 
  EnteredBy, DateEntered, LateClaim, 
  ClaimFiledOnline, PaymentMethod, 
  hasReimbursementforUnauthorized, 
  UnauthorizedAmount, UnauthorizedDescription, 
  HasOutofPocket, HasUnreimbursedPayment, 
  UnreimbursedAmount, hasCreditRecovery, 
  CreditRecoveryAmount, HasReimbursementforLostTime, 
  LostTimeAmount, ddToken
) 
Select 
  ID, 
  ClaimNo, 
  DateReceived, 
  EmployeeName, 
  addressChange, 
  Address1, 
  Address2, 
  City, 
  State, 
  Zip, 
  HomePhone, 
  Email, 
  ESign, 
  DateSignedOnline, 
  ConfirmationNo, 
  'cGary' AS xEnteredby, 
  GETDATE() AS Expr1, 
  IIf(
    [DateReceived] > '3/21/2024 23:59:59', 
    'True', 'False'
  ) AS xReceived, 
  'True' as xClaimFiledOnline, 
  PaymentMethod, 
  Section1Attestation, 
  Section1Amount, 
  Section1Description, 
  Section2Attestation, 
  Section2ACheckbox, 
  Section2AAmount, 
  Section2BCheckbox, 
  Section2BAmount, 
  Section2CCheckbox, 
  Section2CAmount,
  ddToken 
FROM 
  OCPEmployees
",,"Update MailingList Set Address1 = b.Address1,Address2 = b.Address2,City = b.City,State = b.State,Zip = b.Zip From (Select ID,Address1,Address2,City,State,Zip From OCPEmployees Where addressChange = 'True') b Where b.ID = MailingList.ID",0,1,NULL,NULL,NULL,0,claim,0," ",,NULL,NULL,NULL,NULL,0,0,"3/21/2024 ",https://www.heirloomrosessettlement.com/,DateReceived,NULL
155,Nall v Dominion Enterprises,DominionEnterprises_Nall_C_SQL,DominionEnterprises_Nall_C,ClassMembers,Select * From ClassMembers where DateReceived is not null,"DROP TABLE ClassMembers; select * INTO ClassMembers  FROM openquery([10.0.0.5],'SELECT * FROM [DominionEnterprises_Nall_C].[dbo].[ClassMembers] WHERE DateReceived IS NOT NULL');","DROP TABLE OCPEmployees; select *, (ID + 1000000) AS ClaimNo, CAST(0 AS bit) AS [Delete] INTO OCPEmployees FROM ClassMembers;",NULL,"UPDATE dbo.OCPEmployees SET EmployeeName = LName + ', ' + FName, FullName = FName + ' ' + LName",Update OCPEmployees Set [Delete] = 'True' WHERE Testing = 1,"Update OCPEmployees Set [Delete] = 'True' From ( Select ClaimNo, ClaimFiledOnline From cleanclaims) b Where b.ClaimNo = OCPEmployees.ClaimNo And b.ClaimFiledOnline = 1",Delete From OCPEmployees Where [Delete] = 1,Select * From OCPEmployees Where [Delete] = 0,"INSERT INTO CleanClaims ( MailingListID , ClaimNo , DateReceived , EmployeeName , FullName , addressChange , Address1 , Address2 , City , State , Zip , HomePhone , Email , Passcode , CertifyUnderPrejury , ESign , DateSignedOnline , ConfirmationNo , EmailSent , IPAddress , EnteredBy, DateEntered, LateClaim, ClaimFiledOnline,
FName,  LName) 

Select  ID , ClaimNo , DateReceived , EmployeeName , FullName , addressChange , Address1 , Address2 , City , State , Zip , HomePhone , Email , Passcode , CertifyUnderPrejury , ESign , 
DateSignedOnline , ConfirmationNo , EmailSent , IPAddress ,'cGary' AS xEnteredby,GETDATE() AS Expr1,
  IIf(
    [DateReceived] > '03/02/2024 23:59:59', 
    'True', 'False'
  ) AS xReceived, 
'True' as xClaimFiledOnline, FName,  LName FROM OCPEmployees",,"Update MailingList Set Address1 = b.Address1,Address2 = b.Address2,City = b.City,State = b.State,Zip = b.Zip From (Select ID,Address1,Address2,City,State,Zip From OCPEmployees Where addressChange = 'True') b Where b.ID = MailingList.ID",0,0,NULL,NULL,NULL,0,claim,0,,,NULL,NULL,NULL,NULL,0,0,"3/25/2024 ",https://www.dominionsettlement.com/,DateReceived,NULL
156,"Ayala v. Wide Open, Inc., et al.",WideOpen_Ayala_C_SQL,WideOpen_Ayala_O,ClassMembers,Select * From ClassMembers where DateReceived is not null,"IF (EXISTS (SELECT * 
                 FROM INFORMATION_SCHEMA.TABLES 
                 WHERE TABLE_SCHEMA = 'dbo' 
                 AND  TABLE_NAME = 'ClassMembers'))
BEGIN
	DROP TABLE ClassMembers;
END 

select * INTO ClassMembers  FROM openquery([10.0.0.5],'SELECT * FROM [WideOpen_Ayala_O].[dbo].[ClassMembers] WHERE DateReceived IS NOT NULL');","IF (EXISTS (SELECT * 
                 FROM INFORMATION_SCHEMA.TABLES 
                 WHERE TABLE_SCHEMA = 'dbo' 
                 AND  TABLE_NAME = 'OCPEmployees'))
BEGIN
	DROP TABLE OCPEmployees;
END 
 

select *, (ID + 1000000) AS ClaimNo, CAST(0 AS bit) AS [Delete] INTO OCPEmployees FROM ClassMembers;",NULL,"UPDATE dbo.OCPEmployees SET EmployeeName = LName + ', ' + FName, FullName = FName + ' ' + LName","Update OCPEmployees Set [Delete] = 'True' WHERE Testing = 1 ","Update OCPEmployees Set [Delete] = 'True' From ( Select ClaimNo, ClaimFiledOnline From cleanclaims) b Where b.ClaimNo = OCPEmployees.ClaimNo And b.ClaimFiledOnline = 1",Delete From OCPEmployees Where [Delete] = 1,Select * From OCPEmployees Where [Delete] = 0,"INSERT INTO CleanClaims ( MailingListID , FName , LName , EmployeeName , addressChange , Address1 , Address2 , City , State , Zip ,
IRSFullName , IRSaddressChange , IRSAddress1 , IRSAddress2 , IRSCity , IRSState , IRSZip , HomePhone , Email , ESign , ConfirmationNo ,
DateSignedOnline , IRSDateSignedOnline , DateReceived , IRSPrintedSign , W9_SSN , EstAmount , ClaimNo ,
SSN,
 EnteredBy, DateEntered, LateClaim,
ClaimFiledOnline  )
Select  ocp.ID , ocp.FName , ocp.LName , ocp.EmployeeName , addressChange , ocp.Address1 , ocp.Address2 ,
ocp.City , ocp.State , ocp.Zip ,
IRSFullName , IRSaddressChange , IRSAddress1 , IRSAddress2 , IRSCity , IRSState , IRSZip ,
ocp.HomePhone , ocp.Email , ESign , ConfirmationNo ,
DateSignedOnline , IRSDateSignedOnline , DateReceived , IRSPrintedSign , SSNstr , ocp.EstAmount , ClaimNo ,
ml.ssn,
'cGary' AS xEnteredby,GETDATE() AS Expr1,IIf([DateReceived] > '5/30/2024   23:59:59','True','False') AS xReceived,
'True' as xClaimFiledOnline FROM OCPEmployees ocp LEFT OUTER JOIN mailinglist ml
on ocp.id = ml.id",,"Update MailingList Set Address1 = b.Address1,Address2 = b.Address2,City = b.City,State = b.State,Zip = b.Zip From (Select ID,Address1,Address2,City,State,Zip From OCPEmployees Where addressChange = 'True') b Where b.ID = MailingList.ID",0,1,NULL,"\\10.0.0.5\www\WideOpen_Ayala_O\Uploads\OCP ",\\CPTFS2\ClassAction2\Admin Cases\WideOpen_Ayala_C\OCP,0,claim,0,Update CleanClaims set Attachment = 'S:\Admin Cases\WideOpen_Ayala_O\OCP\ID_' + + cast(mailinglistid as varchar(20)) where Attachment is null and ClaimFiledOnline = 1,,,,NULL,NULL,1,0,"5/30/2024 ",http://www.queenannedinersettlement.com/,DateReceived,NULL
157,"City of Oakland v. California Waste Solutions, Inc.",CaliforniaWasteSolutions_CityOfOakland_C_SQL,CaliforniaWasteSolutions_CityOfOakland_C,ClassMembers,Select * From ClassMembers where DateReceived is not null,"IF (EXISTS (SELECT * 
                 FROM INFORMATION_SCHEMA.TABLES 
                 WHERE TABLE_SCHEMA = 'dbo' 
                 AND  TABLE_NAME = 'ClassMembers'))
BEGIN
	DROP TABLE ClassMembers;
END 

select * INTO ClassMembers  FROM openquery([10.0.0.5],'SELECT * FROM [CaliforniaWasteSolutions_CityOfOakland_C].[dbo].[ClassMembers] WHERE DateReceived IS NOT NULL');","IF (EXISTS (SELECT * 
                 FROM INFORMATION_SCHEMA.TABLES 
                 WHERE TABLE_SCHEMA = 'dbo' 
                 AND  TABLE_NAME = 'OCPEmployees'))
BEGIN
	DROP TABLE OCPEmployees;
END 

select *, (ID + 1000000) AS ClaimNo, CAST(0 AS bit) AS [Delete] INTO OCPEmployees FROM ClassMembers;",NULL,"UPDATE dbo.OCPEmployees SET EmployeeName = LName + ', ' + FName, FullName = FName + ' ' + LName",Update OCPEmployees Set [Delete] = 'True' WHERE Testing = 1,"Update OCPEmployees Set [Delete] = 'True' From ( Select ClaimNo, ClaimFiledOnline From cleanclaims) b Where b.ClaimNo = OCPEmployees.ClaimNo And b.ClaimFiledOnline = 1",Delete From OCPEmployees Where [Delete] = 1,Select * From OCPEmployees Where [Delete] = 0,"INSERT INTO CleanClaims (
  MailingListID, ClaimNo, DateReceived, 
  EmployeeName, addressChange, Address1, 
  Address2, City, State, Zip, HomePhone, 
  Email, ESign, DateSignedOnline, ConfirmationNo, 
  EnteredBy, DateEntered, LateClaim, 
  ClaimFiledOnline, PaymentMethod,
  InclusionRequest,
OptOutRequest,
DisputeRequest,
DisputeDate1,
DisputeDate2,
DisputeAmount1,
DisputeAmount2,
BeneficiaryName,
OverchargeAddress,
IPAdd
) 
Select 
  ID, 
  ClaimNo, 
  DateReceived, 
  EmployeeName, 
  addressChange, 
  Address1, 
  Address2, 
  City, 
  State, 
  Zip, 
  HomePhone, 
  Email, 
  ESign, 
  DateSignedOnline, 
  ConfirmationNo, 
  'cGary' AS xEnteredby, 
  GETDATE() AS Expr1, 
  IIf(
    [DateReceived] > '01/12/2025 23:59:59', 
    'True', 'False'
  ) AS xReceived, 
  'True' as xClaimFiledOnline, 
  PaymentMethod, 
  isClaim, 
  isOptOut, 
  isDispute, 
  DisputeDate1, 
  DisputeDate2, 
  DisputeAmount1, 
  DisputeAmount2, 
  CheckPayableTo,
  OverchargeAddress,
IPAddress
FROM 
  OCPEmployees (nolock)",,"Update MailingList Set Address1 = b.Address1,Address2 = b.Address2,City = b.City,State = b.State,Zip = b.Zip From (Select ID,Address1,Address2,City,State,Zip From OCPEmployees Where addressChange = 'True') b Where b.ID = MailingList.ID",0,1,NULL,\\10.0.0.5\www\CaliforniaWasteSolutions_CityOfOakland_C\Uploads\OCP,\\cptfs2\classaction2\Admin Cases\CaliforniaWasteSolutions_CityOfOakland_C\UPLOADS\OCP\,0,Claim,0,"  UPDATE	CleanClaims
  SET		Passcode = MailingList.Passcode,
			FullName_forUpload = MailingList.FullName_forUpload,
			[CWS Service Name] = MailingList.[CWS Service Name],
			[Customer Name] = MailingList.[Customer Name],
			CleanClaims.[Refund by Account]  = IIF(MailingList.[Refund by Account]  = '', 0, MailingList.[Refund by Account] )

  FROM		CleanClaims INNER JOIN MailingList
  ON		CleanClaims.MailingListID = MailingList.ID",,,,NULL,NULL,0,0,"4/11/2025 ",https://www.cwssettlement.com/,DateReceived,NULL
